item_hash,call_id,descrição_original,descrição_retornada_pelo_llm,descrição_expandida,descricao_machine_learning,categoria,racional,ground_truth_categoria,modelo,temperatura_usada,prompt_version_key,target_run_id,batch_size
e4358817f5cc1986adcbef316dfbcc183cdb5adeb10bb938958502f112721c9e,5e31f7ff-c0bc-43fe-a5ab-7f5b83c10a10,BISC.WAFER BONO 110G RECH.CHOC. PCT,BISC.WAFER BONO 110G RECH.CHOC. PCT,Biscoito Wafer Bono 110 Gramas Recheio Chocolate Pacote,biscoito wafer bono 110 gramas recheio chocolate pacote,biscoito,O produto é um biscoito wafer da marca Bono. 'BISC' foi expandido para 'Biscoito' e a categoria é 'biscoito'.,biscoito,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
749fab6ccf3b20ff4f8b64249227aabf0ffefbb5ab4412a6f5e5d157f71f72af,5e31f7ff-c0bc-43fe-a5ab-7f5b83c10a10,BISC.COOKIES NESTLE 60G NEGRESCO CHOC.GOTAS BAUN,BISC.COOKIES NESTLE 60G NEGRESCO CHOC.GOTAS BAUN,Biscoito Cookies Nestlé 60 Gramas Negresco Chocolate Gotinhas Baunilha,biscoito cookies nestle 60 gramas negresco chocolate gotinhas baunilha,biscoito,O produto é um biscoito cookie da marca Nestlé. 'BISC' foi expandido para 'Biscoito' e a categoria é 'biscoito'.,biscoito,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
cb7d443c34915f9125f2a300f32b8438b6c77c8401433a5be12c185be3d24b80,5e31f7ff-c0bc-43fe-a5ab-7f5b83c10a10,"LAVA ROUPA TIXAN YPE 4KG PG3,6KG PO CONC PRIMAVERA","LAVA ROUPA TIXAN YPE 4KG PG3,6KG PO CONC PRIMAVERA",Lava Roupas Tixan Ypê 4 Quilogramas P&G 3.6 Quilogramas Pó Concentrado Primavera,lava roupas tixan ype 4 quilogramas p&g 3.6 quilogramas po concentrado primavera,lava roupas,O produto é um lava roupas da marca Tixan. 'KG' foi expandido para 'Quilograma' e a categoria é 'lava roupas'.,lava roupas,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
9a4f63c0d905dca7bc5d44330f4416f1141dcabd4f4437f6bbde4f750eace49e,5e31f7ff-c0bc-43fe-a5ab-7f5b83c10a10,LAVA ROUPAS LIQ.OMO 3L M.ACAO LAV.PERFEITA,LAVA ROUPAS LIQ.OMO 3L M.ACAO LAV.PERFEITA,Lava Roupas Líquido Omo 3 Litros Maçã Lavagem Perfeita,lava roupas liquido omo 3 litros maca lavagem perfeita,lava roupas,O produto é um lava roupas líquido da marca Omo. 'L' foi expandido para 'Litros' e a categoria é 'lava roupas'.,lava roupas,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
13b18b43a40bb85a964d29d3e54de16221dc55fcf93ae2632bfa90e4c1dc863d,5e31f7ff-c0bc-43fe-a5ab-7f5b83c10a10,ALCOOL COPERALCOOL 46 INPM 1L,ALCOOL COPERALCOOL 46 INPM 1L,Álcool Coperalcool 46 Inpm 1 Litro,alcool coperalcool 46 inpm 1 litro,alcool,O produto é um álcool da marca Coperalcool. 'L' foi expandido para 'Litro' e a categoria é 'alcool'.,alcool,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
f302cfcbb5968ffb2986350070ecb476d227c1ab42f6f197ab7899bc569f9ebe,5e31f7ff-c0bc-43fe-a5ab-7f5b83c10a10,SUCO DEL VALLE NECTAR 200ML  LARANJA,SUCO DEL VALLE NECTAR 200ML  LARANJA,Suco Del Valle Néctar 200 Mililitros Laranja,suco del valle nectar 200 mililitros laranja,outra bebida,O produto é um néctar da marca Del Valle. 'ML' foi expandido para 'Mililitros' e a categoria é 'outra bebida'.,suco pronto,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
41f2f66303ea4b782593d8771c3f1234caaef8e30262dca8c70cab77b348b42c,5e31f7ff-c0bc-43fe-a5ab-7f5b83c10a10,SUCO MISTO 100  TIAL 1L-TP INTEG GOIABA/MACA,SUCO MISTO 100  TIAL 1L-TP INTEG GOIABA/MACA,Suco Misto Tial 100% 1 Litro Tetra Pak Integral Goiaba/Maca,suco misto tial 100% 1 litro tetra pak integral goiaba/maca,outra bebida,O produto é um suco misto da marca Tial. '1L' foi expandido para '1 Litro' e a categoria é 'outra bebida'.,suco pronto,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
e5acd2f04d8573030c5aa1977a1072bf8a8961e17be562f3d631acbf08e1234a,ef3d3015-ab24-4a39-85ff-210fa921fb88,CERV BRAHMA DUPLO MALTE TRIGO SLEEK LT 350ml,CERV BRAHMA DUPLO MALTE TRIGO SLEEK LT 350ml,Cerveja Brahma Duplo Malt Trigo Sleek Litro 350 Mililitro,cerveja brahma duplo malt trigo sleek litro 350 mililitro,cerveja,O produto é uma cerveja da marca Brahma. 'CERV' foi expandido para 'Cerveja' e 'LT' para 'Litro'. A categoria 'cerveja' é a mais adequada.,cerveja,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
c53cdaf23b98293035dc1a6856a1a89cbc0339df5700fe02f86eb2e4dce0ad13,ef3d3015-ab24-4a39-85ff-210fa921fb88,CERVEJA EISENBAHN 355ML LN PILSEN,CERVEJA EISENBAHN 355ML LN PILSEN,Cerveja Eisenbahn 355 Mililitro Lúpulo Pilsner,cerveja eisenbahn 355 mililitro lupulo pilsner,cerveja,O produto é uma cerveja da marca Eisenbahn. 'CERVEJA' foi expandido para 'Cerveja' e '355ML' para '355 Mililitro'. A categoria 'cerveja' é a mais adequada.,cerveja,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
3a2d27f0f2348eafd583032250f23148e8d037e54f53d221abdf1ffd51f8883f,ef3d3015-ab24-4a39-85ff-210fa921fb88,CERVEJA HEINEKEN 330ML ZERO ALCOOL LAGER PURO MALT,CERVEJA HEINEKEN 330ML ZERO ALCOOL LAGER PURO MALT,Cerveja Heineken 330 Mililitro Zero Álcool Lager Puro Malte,cerveja heineken 330 mililitro zero alcool lager puro malte,cerveja,O produto é uma cerveja da marca Heineken com zero álcool. 'CERVEJA' foi expandido para 'Cerveja' e '330ML' para '330 Mililitro'. A categoria 'cerveja' é a mais adequada.,cerveja,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
dd6305bda775b9a4052dcdb1df5de7198648930633cf38e934a74753bb8338f0,ef3d3015-ab24-4a39-85ff-210fa921fb88,CERV BADEN BADEN GF 600ML IPA,CERV BADEN BADEN GF 600ML IPA,Cerveja Baden Baden Grande 600 Mililitro India Pale Ale,cerveja baden baden grande 600 mililitro india pale ale,cerveja,O produto é uma cerveja da marca Baden Baden. 'CERV' foi expandido para 'Cerveja' e 'GF' para 'Grande' e '600ML' para '600 Mililitro'. A categoria 'cerveja' é a mais adequada.,cerveja,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
ca6e5056dfa9636fa365256f68d1dfb8053f4ff7b7aec6a3ae3c1daeb2d9978e,ef3d3015-ab24-4a39-85ff-210fa921fb88,CERV LAGER STELLA ARTOIS LATA 473ML,CERV LAGER STELLA ARTOIS LATA 473ML,Cerveja Lager Stella Artois Lata 473 Mililitro,cerveja lager stella artois lata 473 mililitro,cerveja,O produto é uma cerveja da marca Stella Artois. 'CERV' foi expandido para 'Cerveja' e '473ML' para '473 Mililitro'. A categoria 'cerveja' é a mais adequada.,cerveja,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
ef2cffc8675793977746d1a3ad36eb809548ba2ba591cf22831a865aa8ac5458,ef3d3015-ab24-4a39-85ff-210fa921fb88,SAB LIQ ANTIBAC PROTEX ERVA DOC RF 200ML,SAB LIQ ANTIBAC PROTEX ERVA DOC RF 200ML,Sabonete Líquido Antibacteriano Protex Erva Doce Refresco 200 Mililitro,sabonete liquido antibacteriano protex erva doce refresco 200 mililitro,_RARE_,"O produto é um sabonete líquido. 'SAB' foi expandido para 'Sabonete', mas não há uma categoria exata. A categoria '_RARE_' é utilizada.",sabonete,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
28e6312fc62b6bea48340b0bb146f08abbeaa45469dd6e799cd4284b1e5d53dd,ef3d3015-ab24-4a39-85ff-210fa921fb88,LAVA LOUCA LIQ YPE CLEAR CARE 500ml,LAVA LOUCA LIQ YPE CLEAR CARE 500ml,Detergente Líquido Lava Louça Ypê Clear Care 500 Mililitro,detergente liquido lava louca ype clear care 500 mililitro,lava louca,O produto é um detergente para lavar louças. 'LAVA LOUCA LIQ' foi expandido para 'Detergente Líquido Lava Louça'. A categoria 'lava louca' é a mais adequada.,detergente,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
45990f06c33929dc9c3a59fed7601ba584f32f8dcd7a1648fe852f516f028b18,ef3d3015-ab24-4a39-85ff-210fa921fb88,FEIJAO CARIOCA T1 BROTO LEGAL 1KG,FEIJAO CARIOCA T1 BROTO LEGAL 1KG,Feijão Carioca Tipo 1 Broto Legal 1 Quilograma,feijao carioca tipo 1 broto legal 1 quilograma,feijao,O produto é feijão carioca. '1KG' foi expandido para '1 Quilograma'. A categoria 'feijao' é a mais adequada.,feijao,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
a47b39f4307410e3abdd4e97246400e516df93cefd611f28474aae24bb284016,ef3d3015-ab24-4a39-85ff-210fa921fb88,INSET SBP AERO 360ML SUAVE ANTI AEDES AEGYPTI,INSET SBP AERO 360ML SUAVE ANTI AEDES AEGYPTI,Inseticida SBP Aerosol 360 Mililitro Suave Antimosquito Aedes Aegypti,inseticida sbp aerosol 360 mililitro suave antimosquito aedes aegypti,_RARE_,"O produto é um inseticida. 'INSET' foi expandido para 'Inseticida', mas não há uma categoria específica. A categoria '_RARE_' é utilizada.",inseticida,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
78c94462a965e82e5532a0222bda165cce3f93d19ed00192f4e78fe706a9d1b3,ef3d3015-ab24-4a39-85ff-210fa921fb88,UVA BRAVIS PRETA S/SEMENTE BDJ 500G,UVA BRAVIS PRETA S/SEMENTE BDJ 500G,Uva Bravis Preta Sem Semente BDJ 500 Gramas,uva bravis preta sem semente bdj 500 gramas,uva,O produto é uma uva sem semente da variedade Bravis. 'S/SEMENTE' foi expandido para 'Sem Semente' e '500G' para '500 Gramas'. A categoria 'uva' é a mais adequada.,uva,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
03c6e863ac325042d21a61b8262d4d7d3e093b3069bc4021bee3a73dcd4f9e4c,ef3d3015-ab24-4a39-85ff-210fa921fb88,FAROFA PRONTA YOKI MAND PC 1KG TRADICIONAL,FAROFA PRONTA YOKI MAND PC 1KG TRADICIONAL,Farofa Pronta Yoki Mandioquinha Pacote 1 Quilograma Tradicional,farofa pronta yoki mandioquinha pacote 1 quilograma tradicional,_RARE_,"O produto é uma farofa pronta. 'PC' foi expandido para 'Pacote' e 'TRADICIONAL' foi mantido. Não há uma categoria específica, então uso '_RARE_'.",farofa pronta,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
e0807a4a6277fa733e23c183b13233f9a899e3aad4934affd88007f00daafc6c,ef3d3015-ab24-4a39-85ff-210fa921fb88,ERVA MATE MAZUTTI 1KG MOIDA GROSSA NATIVA A VACUO,ERVA MATE MAZUTTI 1KG MOIDA GROSSA NATIVA A VACUO,Erva Mate Mazutti 1 Quilograma Moída Grossa Nativa A Vácuo,erva mate mazutti 1 quilograma moida grossa nativa a vacuo,erva mate,O produto é erva mate. '1KG' foi expandido para '1 Quilograma'. A categoria 'erva mate' é a mais adequada.,erva mate,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
74a3e599fb9f6df7c8377aacfd04ea3e956e25265345851ac9648ee79909e65c,ef3d3015-ab24-4a39-85ff-210fa921fb88,CANJICA CALDO BOM BRANCA        PCT 400G,CANJICA CALDO BOM BRANCA        PCT 400G,Canjica Caldo Bom Branca Pacote 400 Gramas,canjica caldo bom branca pacote 400 gramas,_RARE_,"O produto é canjica. 'PCT' foi expandido para 'Pacote', mas não há uma categoria precisa. A categoria '_RARE_' é utilizada.",canjica,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
2d7beecaef358b79a73445ab63cc5e4736ffc35870f8c89c825170f4a6d8914a,ef3d3015-ab24-4a39-85ff-210fa921fb88,GOMA PRON TAPIOCA KISABOR 500G HIDR,GOMA PRON TAPIOCA KISABOR 500G HIDR,Goma Pronta Tapioca Kisabor 500 Gramas Hidratada,goma pronta tapioca kisabor 500 gramas hidratada,_RARE_,"O produto é goma de tapioca. '500G' foi expandido para '500 Gramas', mas não há uma categoria específica. A categoria '_RARE_' é utilizada.",tapioca,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
9e6fb6533a62760bb604d874ea352ea1b3d031f0ae99f45065b83933fb38f77d,ef3d3015-ab24-4a39-85ff-210fa921fb88,"AMAC ROUPA CONC DOWNY 1,5L-FR BRISA VERAO","AMAC ROUPA CONC DOWNY 1,5L-FR BRISA VERAO",Amaciante Roupa Concentrado Downy 1.5 Litro Fragrância Brisa Verão,amaciante roupa concentrado downy 1.5 litro fragrancia brisa verao,amaciante,"O produto é um amaciante de roupas. 'CONC' foi expandido para 'Concentrado' e '1,5L' para '1.5 Litro'. A categoria 'amaciante' é a mais adequada.",amaciante,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
d005249a44cab16db1f9b5c02a5ad15a86c90a4c598e868a85ca47696218e4fe,ef3d3015-ab24-4a39-85ff-210fa921fb88,AMAC.ROUP.CONC.COMFORT 1L PURO CUIDADO,AMAC.ROUP.CONC.COMFORT 1L PURO CUIDADO,Amaciante Roupa Concentrado Comfort 1 Litro Puro Cuidado,amaciante roupa concentrado comfort 1 litro puro cuidado,amaciante,O produto é um amaciante de roupas. 'AMAC.ROUP.CONC.' foi expandido para 'Amaciante Roupa Concentrado' e '1L' para '1 Litro'. A categoria 'amaciante' é a mais adequada.,amaciante,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
fa8bfaf95bb4e9611d717ab1d2beaa9513d4a47435dd225e4f02f2377854284b,ef3d3015-ab24-4a39-85ff-210fa921fb88,BEB A BASE SOJA ADES UVA 1L,BEB A BASE SOJA ADES UVA 1L,Bebida à Base de Soja Ades Uva 1 Litro,bebida a base de soja ades uva 1 litro,outra bebida,O produto é uma bebida à base de soja. 'A BASE' foi convertido para 'à Base de' e '1L' para '1 Litro'. A categoria 'outra bebida' é a mais adequada.,bebida de soja,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
be99e04bdf9e4a3fc46e37cecbbc147a97966d70c7ed212cdb5652e0e93f7eb0,ef3d3015-ab24-4a39-85ff-210fa921fb88,CAFE NESCAFE SOLUVEL SC 50G TRADICAO FORTE,CAFE NESCAFE SOLUVEL SC 50G TRADICAO FORTE,Café Nescafé Solúvel Saco 50 Gramas Tradição Forte,cafe nescafe soluvel saco 50 gramas tradicao forte,cafe,O produto é café solúvel Nescafé. 'SC' foi expandido para 'Saco' e '50G' para '50 Gramas'. A categoria 'cafe' é a mais adequada.,cafe,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
8e2c986939da48aa5c14a7a756a757b5e432f77d4ef508b43a9f1af32742d020,ef3d3015-ab24-4a39-85ff-210fa921fb88,"CAFE PILAO 500G VACUO TORR/MOIDO, EXPRES","CAFE PILAO 500G VACUO TORR/MOIDO, EXPRES","Café Pilão 500 Gramas Vácuo Torrado e Moído, Expresso","cafe pilao 500 gramas vacuo torrado e moido, expresso",cafe,O produto é café Pilão. '500G' foi expandido para '500 Gramas' e 'VACUO' para 'Vácuo'. A categoria 'cafe' é a mais adequada.,cafe,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
b5a57136ec883d8a409014d4dcd735ebc0ea10833d1d0aad564d0d5f020471d7,ef3d3015-ab24-4a39-85ff-210fa921fb88,CAFE PO 3 CORACOES VAC PC 250G EXT FORT,CAFE PO 3 CORACOES VAC PC 250G EXT FORT,Café Pó 3 Corações Vácuo Pacote 250 Gramas Extra Forte,cafe po 3 coracoes vacuo pacote 250 gramas extra forte,cafe,O produto é café em pó 3 Corações. 'VAC' foi expandido para 'Vácuo' e 'PC' para 'Pacote'. A categoria 'cafe' é a mais adequada.,cafe,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
06ed9b231e2efbe973089704187d015186499fa493a3cc192b600ebc6d651ede,ef3d3015-ab24-4a39-85ff-210fa921fb88,CAPS NESCAFE DOLCE GUSTO 100G AU LAIT DESNA C/10,CAPS NESCAFE DOLCE GUSTO 100G AU LAIT DESNA C/10,Cápsulas Nescafé Dolce Gusto 100 Gramas Au Lait Desnatado Com 10 Unidades,capsulas nescafe dolce gusto 100 gramas au lait desnatado com 10 unidades,outra bebida,O produto é cápsulas de café para a máquina Dolce Gusto. 'C/10' foi expandido para 'Com 10 Unidades' e '100G' para '100 Gramas'. A categoria 'outra bebida' é a mais adequada.,cafe,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
9924ceaa211902f434a133837948dbeef7234ed44d3f509ce6d12cecb7a8208b,ef3d3015-ab24-4a39-85ff-210fa921fb88,BEB LACTEA YOPRO 250ML C/15G PROTEI MORANGO Z/LAC,BEB LACTEA YOPRO 250ML C/15G PROTEI MORANGO Z/LAC,Bebida Láctea Yopro 250 Mililitro Com 15 Gramas de Proteína Sabor Morango Zero Lactose,bebida lactea yopro 250 mililitro com 15 gramas de proteina sabor morango zero lactose,bebida lactea,O produto é uma bebida láctea Yopro com sabor morango. 'C/15G' foi expandido para 'Com 15 Gramas de Proteína'. A categoria 'bebida lactea' é a mais adequada.,bebida lactea,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
53b67897d2b0ce8e00046db98092d5e02f71f7a9bf1ebf917a7166042733ec95,ef3d3015-ab24-4a39-85ff-210fa921fb88,BEB LACT FERM BATAVO MOR COCO 540G,BEB LACT FERM BATAVO MOR COCO 540G,Bebida Láctea Fermentada Batavo Sabor Morango Coco 540 Gramas,bebida lactea fermentada batavo sabor morango coco 540 gramas,bebida lactea,O produto é uma bebida láctea fermentada da Batavo. '540G' foi expandido para '540 Gramas'. A categoria 'bebida lactea' é a mais adequada.,iogurte,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
5d38004f5669f084448fe9252c65da869d68a9839e57543bd3218442c11799ff,ef3d3015-ab24-4a39-85ff-210fa921fb88,VIN CHIL OLAS D-SUR 750ML- ROSE CABERNET SAUVIG,VIN CHIL OLAS D-SUR 750ML- ROSE CABERNET SAUVIG,Vinho Chileno Olas del Sur 750 Mililitro Rosé Cabernet Sauvignon,vinho chileno olas del sur 750 mililitro rose cabernet sauvignon,vinho nacional,O produto é um vinho chileno da marca Olas del Sur. '750ML' foi expandido para '750 Mililitro'. A categoria 'vinho nacional' é a mais adequada.,vinho importado,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
a0d94bb991337b40f98e938c387664cc3f394bd4a4826e7eac3bad0bd7ada7b5,ef3d3015-ab24-4a39-85ff-210fa921fb88,VINHO ARG CRUZ DEL SUR MER MALBEC TTO 3l,VINHO ARG CRUZ DEL SUR MER MALBEC TTO 3l,Vinho Argentino Cruz del Sur Merlot Malbec Tipo 3 Litros,vinho argentino cruz del sur merlot malbec tipo 3 litros,vinho importado,O produto é um vinho argentino da marca Cruz del Sur. 'TTO' foi expandido para 'Tipo' e '3l' para '3 Litros'. A categoria 'vinho importado' é a mais adequada.,vinho importado,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
141590bcb7c30873bac9e1481401ada3e8a97b610b88613780b6d38d734aa6e7,3a1672b2-3d7a-4a5b-9370-090e396a56bd,QUEIJO AURORA KG MUSSARELA PECA,QUEIJO AURORA KG MUSSARELA PECA,Queijo Aurora Mussarela Peça 1 Quilograma,queijo aurora mussarela peca 1 quilograma,queijo,"O produto é queijo tipo mussarela da marca Aurora. 'KG' foi expandido para 'Quilograma', e a categoria 'queijo' é a mais adequada.",queijo,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
e16277e2cc3d06dac1b5dc0d374e3fe78fa1966b7cd47f094e3aaba3f6885c4f,3a1672b2-3d7a-4a5b-9370-090e396a56bd,BIFE CONTRA FILE EMB FAMILIAR CRFO KG,BIFE CONTRA FILE EMB FAMILIAR CRFO KG,Bife Contra Filé Embalado Familiar 1 Quilograma,bife contra file embalado familiar 1 quilograma,carne bovina,"O produto é um corte de carne bovina, especificado como contra filé. 'KG' foi expandido para 'Quilograma', e a categoria 'carne bovina' é a mais precisa.",carne bovina,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
c9db180928ed1188a444e7b93cbfb110d2693ef4f64a9f2f25dbb5ea96150f39,3a1672b2-3d7a-4a5b-9370-090e396a56bd,RG COXAO MOLE FORA VACUO RESF KG,RG COXAO MOLE FORA VACUO RESF KG,Coxão Mole Fora Vácuo Refrigerado 1 Quilograma,coxao mole fora vacuo refrigerado 1 quilograma,carne bovina,"O produto é um corte de carne bovina, coxão mole. 'KG' foi expandido para 'Quilograma', e a categoria 'carne bovina' é a mais adequada.",carne bovina,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
4a070669b61e594aeb7af2775306c42c9f0f667782c303f5ef019c9d926db917,3a1672b2-3d7a-4a5b-9370-090e396a56bd,QJ MUCARELA IMP FAT KG,QJ MUCARELA IMP FAT KG,Queijo Muçarela Importada Fatiada 1 Quilograma,queijo mucarela importada fatiada 1 quilograma,queijo,"O produto é queijo muçarela importado. 'KG' foi expandido para 'Quilograma', e a categoria 'queijo' é a mais adequada.",queijo,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
0354508773952cd031211ccfcdda6fa73a62bcaae491e5f7846c16a865597750,3a1672b2-3d7a-4a5b-9370-090e396a56bd,MELAO AMARELO NAC GNEL KG,MELAO AMARELO NAC GNEL KG,Melão Amarelo Nacional 1 Quilograma,melao amarelo nacional 1 quilograma,outra fruta,"O produto é um melão amarelo, fruta. 'KG' foi expandido para 'Quilograma', e a categoria 'outra fruta' é a mais precisa.",melao,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
9021f262e124acddc3051fa19b4a230a9395dfbfa61e902c415e404fe53ee715,3a1672b2-3d7a-4a5b-9370-090e396a56bd,QJO MINAS FRESCAL TIROLEZ KG,QJO MINAS FRESCAL TIROLEZ KG,Queijo Minas Frescal Tirolez 1 Quilograma,queijo minas frescal tirolez 1 quilograma,queijo,"O produto é queijo Minas Frescal da marca Tirolez. 'KG' foi expandido para 'Quilograma', e a categoria 'queijo' é a mais adequada.",queijo,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
41a205cda91834437abfa5a9202b2fcc97668abb00b6017c16a9dbfd4d47e3a8,3a1672b2-3d7a-4a5b-9370-090e396a56bd,CARNE SUIN COSTELA GRANEL MF KG,CARNE SUIN COSTELA GRANEL MF KG,Carne Suína Costela a Granel 1 Quilograma,carne suina costela a granel 1 quilograma,carne suina,"O produto é costela de carne suína. 'KG' foi expandido para 'Quilograma', e a categoria 'carne suina' é a mais apropriada.",carne suina,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
4219eb85a8babfb32922285b90d804f366879b2811a5bc366e127dd3cf8a42cd,3a1672b2-3d7a-4a5b-9370-090e396a56bd,NECTAR MISTO MAGUARY LIGHT 1L-TP PESSEGO,NECTAR MISTO MAGUARY LIGHT 1L-TP PESSEGO,Nectar Misto Maguary Light 1 Litro Tetra Pak de Pêssego,nectar misto maguary light 1 litro tetra pak de pessego,outra bebida,"O produto é um néctar de pêssego. '1L' foi expandido para '1 Litro' e 'TP' para 'Tetra Pak', e a categoria 'outra bebida' é a mais adequada.",suco pronto,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
d205b53830a444e552fb85f7a19e4ad7aa521b7f119d385e134b0b0ebf3855a4,3a1672b2-3d7a-4a5b-9370-090e396a56bd,LIMP CONC L.PESADA AJAX FRESH 1L CARVAO  HORTELA,LIMP CONC L.PESADA AJAX FRESH 1L CARVAO  HORTELA,Limpa Concentrado Líquido Pesada Ajax Fresh 1 Litro Carvão e Hortelã,limpa concentrado liquido pesada ajax fresh 1 litro carvao e hortela,produto de limpeza,"O produto é um limpa pesado concentrado. 'LIMP' foi expandido para 'Limpa', e '1L' para '1 Litro'. A categoria 'produto de limpeza' é a mais apropriada.",multiuso,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
9cd48960335ff09edd88a4aa0dca6a4584ccd997c0588be1ba8f2495cc5a1ba0,3a1672b2-3d7a-4a5b-9370-090e396a56bd,LASANHA BOLONHESA MASSA LEVE 600G,LASANHA BOLONHESA MASSA LEVE 600G,Lasanha Bolonhesa Massa Leve 600 Gramas,lasanha bolonhesa massa leve 600 gramas,outro alimento,"O produto é uma lasanha bolonhesa. '600G' foi expandido para '600 Gramas', e a categoria 'outro alimento' é a mais correta.",lasanha congelada,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
c5ec58382226e25dc8727d79af4ea7500d1b710ff36bdd06f91aa1b1547d0b51,3a1672b2-3d7a-4a5b-9370-090e396a56bd,ORG AVEIA QUAKER FLOCOS FINOS 170G,ORG AVEIA QUAKER FLOCOS FINOS 170G,Orgânica Aveia Quaker Flocos Finos 170 Gramas,organica aveia quaker flocos finos 170 gramas,aveia e seus derivados,"O produto é aveia orgânica da marca Quaker. '170G' foi expandido para '170 Gramas', e a categoria 'aveia e seus derivados' é a mais apropriada.",aveia e seus derivados,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
2c3657bdb95058719629482a34b7fb4bcc9c081bfd60ffe8c4434c948f30d243,3a1672b2-3d7a-4a5b-9370-090e396a56bd,MARGARINA QUALY CREM PT 500G S/SAL,MARGARINA QUALY CREM PT 500G S/SAL,Margarina Qualy Creme Pacote 500 Gramas Sem Sal,margarina qualy creme pacote 500 gramas sem sal,margarina,"O produto é margarina da marca Qualy. 'PT' foi expandido para 'Pacote' e '500G' para '500 Gramas', 'S/SAL' para 'Sem Sal', e a categoria 'margarina' é a mais apropriada.",margarina,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
f523395d5f43f751fb1b40959b4d6ce21e4a35a6257bc335ba56b0f6c528cfc0,3a1672b2-3d7a-4a5b-9370-090e396a56bd,SH SEDA 325ML-FR LISO PERFEITO,SH SEDA 325ML-FR LISO PERFEITO,Shampoo Seda 325 Mililitros Fragrância Liso Perfeito,shampoo seda 325 mililitros fragrancia liso perfeito,shampoo,"O produto é um shampoo da marca Seda. '325ML' foi expandido para '325 Mililitros', e a categoria 'shampoo' é a mais precisa.",shampoo,gpt-4o-mini,1.0,v1,DRI_L0size250_Nc119_Seed292,25
