run_id,l0_target_size,selection_order_in_l0,original_index,text_sample,true_label_sample,assigned_semantic_cluster_id,selection_reason_code,selection_score_value
DRI_L0size50000_Nc622_Seed50042,50000,30972,135003,QA PIZZA FRANG REQUEIJ QUALITA 460G,prato pronto,332,intra_novelty_relevance,0.011613458724997847
DRI_L0size50000_Nc622_Seed50042,50000,30973,1082,"PIZZA SEARA, 460G 4 QJO",pizza congelada,332,intra_novelty_relevance,0.011248052338195112
DRI_L0size50000_Nc622_Seed50042,50000,30974,82101,PIZZA CONG 4QJOS SADIA 460G,pizza congelada,332,intra_novelty_relevance,0.010190059407770626
DRI_L0size50000_Nc622_Seed50042,50000,30975,106806,PIZZA SADIA CONG 460GR CALABRESA,pizza congelada,332,intra_novelty_relevance,0.010190059407770626
DRI_L0size50000_Nc622_Seed50042,50000,30976,19608,"PIZZA SEARA, 4 QJS 460G, .",pizza congelada,332,intra_novelty_relevance,0.009739493593311698
DRI_L0size50000_Nc622_Seed50042,50000,30977,35681,PIZZA SADIA 460G-CX LOMBO/CATUP/MUC,pizza congelada,332,intra_novelty_relevance,0.00906009736409878
DRI_L0size50000_Nc622_Seed50042,50000,30978,108969,PIZZA SADIA 460G 4QUEIJOS,pizza congelada,332,intra_novelty_relevance,0.00906009736409878
DRI_L0size50000_Nc622_Seed50042,50000,30979,170133,PIZZA DE FRANGO COM QUEIJO SEARA 460G,pizza congelada,332,intra_novelty_relevance,0.008761326264434266
DRI_L0size50000_Nc622_Seed50042,50000,30980,13693,PIZZA CONG GOURMET SEARA LOMBO REQ 450G,pizza congelada,332,intra_novelty_relevance,0.007806905398068794
DRI_L0size50000_Nc622_Seed50042,50000,30981,39391,PIZZA SEARA QUATRO QUEIJOS 460g,pizza congelada,332,intra_novelty_relevance,0.007268477196843107
DRI_L0size50000_Nc622_Seed50042,50000,30982,3782,PIZZA CALABRESA SEARA 460G 326046,pizza congelada,332,intra_novelty_relevance,0.0064946149579047634
DRI_L0size50000_Nc622_Seed50042,50000,30983,41410,PIZZA PERDIGAO 460G BRASILEIRINHA,pizza congelada,332,intra_novelty_relevance,0.0064946149579047634
DRI_L0size50000_Nc622_Seed50042,50000,30984,44483,PIZZA AURORA FGO REQUIJAO 460G,pizza congelada,332,intra_novelty_relevance,0.0064946149579047634
DRI_L0size50000_Nc622_Seed50042,50000,30985,117784,PIZZA SADIA 460G FRANGO/REQUEIJAO,pizza congelada,332,intra_novelty_relevance,0.006410563798891912
DRI_L0size50000_Nc622_Seed50042,50000,30986,96454,PIZZA SADIA 460G-CX 4QUEIJO,pizza congelada,332,intra_novelty_relevance,0.005385469885813203
DRI_L0size50000_Nc622_Seed50042,50000,30987,114731,PIZZA CALABREZA SADIA 460G,pizza congelada,332,intra_novelty_relevance,0.005385469885813203
DRI_L0size50000_Nc622_Seed50042,50000,30988,36361,PIZZA CONG SADIA 4 QJ 460G,pizza congelada,332,intra_novelty_relevance,0.005172598755548604
DRI_L0size50000_Nc622_Seed50042,50000,30989,20412,PIZZA MARGUER 460G SADIA,pizza congelada,332,intra_novelty_relevance,0.005095029703885313
DRI_L0size50000_Nc622_Seed50042,50000,30990,100219,PIZZA SEARA 460G 4QJS,pizza congelada,332,intra_novelty_relevance,0.005095029703885313
DRI_L0size50000_Nc622_Seed50042,50000,30991,153481,"PIZZA SADIA 460G, LOMBO C/CATUPIR",pizza congelada,332,intra_novelty_relevance,0.004685677258803478
DRI_L0size50000_Nc622_Seed50042,50000,30992,26906,PIZZA NAP PERDIGAO 460G,pizza congelada,332,intra_novelty_relevance,0.004276324813721641
DRI_L0size50000_Nc622_Seed50042,50000,30993,119763,PIZZA 4 QJOS 460G SADIA,pizza congelada,332,intra_novelty_relevance,0.003760601724564289
DRI_L0size50000_Nc622_Seed50042,50000,30994,99062,"PIZZA PERDIGAO CONG 460G, NAPOLITANO, .",pizza congelada,332,intra_novelty_relevance,0.0036342385984215533
DRI_L0size50000_Nc622_Seed50042,50000,30995,128596,PP PIZZA AURORA  460G LOMBO REQ,pizza congelada,332,intra_novelty_relevance,0.0034260178096478023
DRI_L0size50000_Nc622_Seed50042,50000,30996,52447,PIZZA REZENDE FG REQ 460G,pizza congelada,332,intra_novelty_relevance,0.00316717974163008
DRI_L0size50000_Nc622_Seed50042,50000,30997,56605,PIZZA MARGUERITA CRF CLASSIC 460G,pizza congelada,332,intra_novelty_relevance,0.0030856207768046127
DRI_L0size50000_Nc622_Seed50042,50000,30998,12068,"PIZZA PIF PAF 460g, PRES/MUSS",pizza congelada,332,intra_novelty_relevance,0.0026741449635186137
DRI_L0size50000_Nc622_Seed50042,50000,30999,2053,"PIZZA SEARA, LOMBO C/CATUPIRY 460G, .",pizza congelada,332,intra_novelty_relevance,0.0
DRI_L0size50000_Nc622_Seed50042,50000,31000,5747,PIZZA LOMBO C/REQ MUSSA AURORA 460G,pizza congelada,332,intra_novelty_relevance,0.0
DRI_L0size50000_Nc622_Seed50042,50000,31001,6333,PIZZA REZENDE CALABRESA 460g,pizza congelada,332,intra_novelty_relevance,0.0
DRI_L0size50000_Nc622_Seed50042,50000,31002,9483,PIZZA PIF PAF 460G  CALABRESA,pizza congelada,332,intra_novelty_relevance,0.0
DRI_L0size50000_Nc622_Seed50042,50000,31003,11195,PIZZA SADIA 460G 4 QUEIJOS,pizza congelada,332,intra_novelty_relevance,0.0
DRI_L0size50000_Nc622_Seed50042,50000,31004,12664,PIZZA SADIA LOMBO/CATUP/MUS      CX 460G,pizza congelada,332,intra_novelty_relevance,0.0
DRI_L0size50000_Nc622_Seed50042,50000,31005,13210,PIZZA SEARA PORTUGUESA 460G,pizza congelada,332,intra_novelty_relevance,0.0
DRI_L0size50000_Nc622_Seed50042,50000,31006,14987,PIZZA CONG FGO CATUPIRY MUSS 460G,pizza congelada,332,intra_novelty_relevance,0.0
DRI_L0size50000_Nc622_Seed50042,50000,31007,20920,PIZZA SEARA LOMBO C/ CATUPIRY 460g,pizza congelada,332,intra_novelty_relevance,0.0
DRI_L0size50000_Nc622_Seed50042,50000,31008,21350,PIZZA CALABRESA SEARA 460G,pizza congelada,332,intra_novelty_relevance,0.0
DRI_L0size50000_Nc622_Seed50042,50000,31009,25920,PIZZA SADIA 460G CALABRESA,pizza congelada,332,intra_novelty_relevance,0.0
DRI_L0size50000_Nc622_Seed50042,50000,31010,26483,"PIZZA SEARA, 460G PORTUGUESA",pizza congelada,332,intra_novelty_relevance,0.0
DRI_L0size50000_Nc622_Seed50042,50000,31011,39563,FERMENTO QUIM ROYAL EM PO PT 100G,fermento,333,first_relevance,1.8212924957396739
DRI_L0size50000_Nc622_Seed50042,50000,31012,118163,FERM PO DR.OETKER QUIMICO 100G-PT,fermento,333,intra_novelty_relevance,0.610697564658783
DRI_L0size50000_Nc622_Seed50042,50000,31013,45651,FERM PO INST BIO FLEISCHMANN L3P2 10G,fermento,333,intra_novelty_relevance,0.1827966612100246
DRI_L0size50000_Nc622_Seed50042,50000,31014,87277,FERM PO D.BENTA 100G TRAD,fermento,333,intra_novelty_relevance,0.11035460832583129
DRI_L0size50000_Nc622_Seed50042,50000,31015,14139,FERM BIOLOG PO FLEISCHMANN 13G SUP,fermento,333,intra_novelty_relevance,0.07937479573699636
DRI_L0size50000_Nc622_Seed50042,50000,31016,140051,FERMENTO EM PO BIOLOGICO APTI 10G,fermento,333,intra_novelty_relevance,0.05895883411681414
DRI_L0size50000_Nc622_Seed50042,50000,31017,162290,FERMENTO PO MONOPOL 11g,fermento,333,intra_novelty_relevance,0.03078871043191017
DRI_L0size50000_Nc622_Seed50042,50000,31018,37294,FERMENTO PO QUIMICO APTI        PT 250GR,fermento,333,intra_novelty_relevance,0.029819855042111768
DRI_L0size50000_Nc622_Seed50042,50000,31019,49758,FERMENTO PO OETKER              FC 100GR,fermento,333,intra_novelty_relevance,0.023102225808839374
DRI_L0size50000_Nc622_Seed50042,50000,31020,9633,FERMENTO PO QUMICO FLEISCHMANN 100g,fermento,333,intra_novelty_relevance,0.020066764095995816
DRI_L0size50000_Nc622_Seed50042,50000,31021,153997,FERMENTO EM PO QUALIMAX 100G,fermento,333,intra_novelty_relevance,0.020066764095995816
DRI_L0size50000_Nc622_Seed50042,50000,31022,120310,FERMENTO EM PO ROYAL 250G,fermento,333,intra_novelty_relevance,0.019958529202680247
DRI_L0size50000_Nc622_Seed50042,50000,31023,66462,FERMENTO PO MAURI 10G,fermento,333,intra_novelty_relevance,0.016639778407982378
DRI_L0size50000_Nc622_Seed50042,50000,31024,29701,FERMENTO EM PO ROYAL 250 G,fermento,333,intra_novelty_relevance,0.011015696027086005
DRI_L0size50000_Nc622_Seed50042,50000,31025,51909,FERM PO QUIM OETKER 200G,fermento,333,intra_novelty_relevance,0.010341332308342603
DRI_L0size50000_Nc622_Seed50042,50000,31026,2583,FERMENTO PO QUIMICO DR OETKER SC 100G,fermento,333,intra_novelty_relevance,0.008019578469921695
DRI_L0size50000_Nc622_Seed50042,50000,31027,166336,FERM PO ECON OETKER 100G,fermento,333,intra_novelty_relevance,0.006245376958360456
DRI_L0size50000_Nc622_Seed50042,50000,31028,145851,FERM PO ROYAL PC 100G,fermento,333,intra_novelty_relevance,0.0023058681435988468
DRI_L0size50000_Nc622_Seed50042,50000,31029,3528,FERMENTO QUIMICO PO FLEISCHMANN 100G,fermento,333,intra_novelty_relevance,0.0
DRI_L0size50000_Nc622_Seed50042,50000,31030,7519,FERM PO ROYAL 100G-PT,fermento,333,intra_novelty_relevance,0.0
DRI_L0size50000_Nc622_Seed50042,50000,31031,42783,HASTES FLEX COTTON LINE B.CARE GILR C/75,haste flexivel,334,first_relevance,1.4777029265551578
DRI_L0size50000_Nc622_Seed50042,50000,31032,70568,HASTE FLEXIVEL TOPZ C/150,haste flexivel,334,intra_novelty_relevance,0.5807248894817421
DRI_L0size50000_Nc622_Seed50042,50000,31033,8226,HASTES FLEXIVEIS COTTONBABY     CX 300UN,haste flexivel,334,intra_novelty_relevance,0.44929789793895886
DRI_L0size50000_Nc622_Seed50042,50000,31034,23953,HASTE FLEXL COTONETES 75UN/PG60UN,haste flexivel,334,intra_novelty_relevance,0.2452456570159489
DRI_L0size50000_Nc622_Seed50042,50000,31035,19147,HASTE FLEX JOHNSONS C75,haste flexivel,334,intra_novelty_relevance,0.16589898661903685
DRI_L0size50000_Nc622_Seed50042,50000,31036,64021,HASTE FLEX CREMER PT C150 MINIONS BABY,haste flexivel,334,intra_novelty_relevance,0.14754219681134914
DRI_L0size50000_Nc622_Seed50042,50000,31037,147722,HASTES FLEXI BELLACOTTON CX C/75,haste flexivel,334,intra_novelty_relevance,0.12134468354878969
DRI_L0size50000_Nc622_Seed50042,50000,31038,126300,HASTE COTONETE JOHNSON C/150,haste flexivel,334,intra_novelty_relevance,0.10769279511418392
DRI_L0size50000_Nc622_Seed50042,50000,31039,168065,HASTES FLEXL MILI 150UN-PT,haste flexivel,334,intra_novelty_relevance,0.10696682820648838
DRI_L0size50000_Nc622_Seed50042,50000,31040,70860,NS HASTES FLEX ECO NOUS C/ 75UN,haste flexivel,334,intra_novelty_relevance,0.06807755638223104
DRI_L0size50000_Nc622_Seed50042,50000,31041,3292,HASTES YORK 75 UNID HASTES 75 UNI,haste flexivel,334,intra_novelty_relevance,0.047310091341261074
DRI_L0size50000_Nc622_Seed50042,50000,31042,85701,HASTES FLEX CARREFOUR SOFT CART 150UN,haste flexivel,334,intra_novelty_relevance,0.04556018288154212
DRI_L0size50000_Nc622_Seed50042,50000,31043,2653,HASTES BASTONETES NORDESTAO C/150,haste flexivel,334,intra_novelty_relevance,0.04356650753939194
DRI_L0size50000_Nc622_Seed50042,50000,31044,6284,HASTE FLEX TOPZ C300,haste flexivel,334,intra_novelty_relevance,0.035585837845342014
DRI_L0size50000_Nc622_Seed50042,50000,31045,17845,HASTES FLEX.BELLACOTON CARTUCHO CX 150UN,haste flexivel,334,intra_novelty_relevance,0.03343713461268504
DRI_L0size50000_Nc622_Seed50042,50000,31046,120568,HASTE FLEX TOPZ CT C/75 PAW PATROL BABY,haste flexivel,334,intra_novelty_relevance,0.028981024641687232
DRI_L0size50000_Nc622_Seed50042,50000,31047,29587,HASTES FLEXI ANJINHO CX C/150 AZUL,haste flexivel,334,intra_novelty_relevance,0.028001904661841874
DRI_L0size50000_Nc622_Seed50042,50000,31048,80754,HASTES FLEX LANOSSI C/75 ALGOD UN,haste flexivel,334,intra_novelty_relevance,0.02335101327929594
DRI_L0size50000_Nc622_Seed50042,50000,31049,50280,HASTES 50 ALEV BABY  50UNID,haste flexivel,334,intra_novelty_relevance,0.0225856169569466
DRI_L0size50000_Nc622_Seed50042,50000,31050,87193,HASTES FLEXIVEIS CARREFOUR MY BABY 50UN,haste flexivel,334,intra_novelty_relevance,0.02112223088333305
DRI_L0size50000_Nc622_Seed50042,50000,31051,41693,HASTES FLEX COTTONBABY C/300 CARTUC,haste flexivel,334,intra_novelty_relevance,0.020581674925820317
DRI_L0size50000_Nc622_Seed50042,50000,31052,40070,HASTES  FLEXIVEIS C 75 APONETE,haste flexivel,334,intra_novelty_relevance,0.019941622155327982
DRI_L0size50000_Nc622_Seed50042,50000,31053,57471,HASTES FLEX JOHNSONS COTON CX 300UN,haste flexivel,334,intra_novelty_relevance,0.019941622155327982
DRI_L0size50000_Nc622_Seed50042,50000,31054,91979,HASTES FLEX COTTON LINE LV75 PG50,haste flexivel,334,intra_novelty_relevance,0.019941622155327982
DRI_L0size50000_Nc622_Seed50042,50000,31055,36723,HASTE FLEX BABY SHARK  C75,haste flexivel,334,intra_novelty_relevance,0.016536008106388354
DRI_L0size50000_Nc622_Seed50042,50000,31056,150965,ORQUIDEA MULTIFLORA PT 12 1 HASTES,plantas e sementes,334,intra_novelty_relevance,0.016427310037468286
DRI_L0size50000_Nc622_Seed50042,50000,31057,172643,MACO ASTER C 4 HASTES,plantas e sementes,334,intra_novelty_relevance,0.014566286100477457
DRI_L0size50000_Nc622_Seed50042,50000,31058,4304,HASTES FL PAT CAN TOPZ BABY C 75 CREMER,haste flexivel,334,intra_novelty_relevance,0.014497002532979093
DRI_L0size50000_Nc622_Seed50042,50000,31059,7695,HASTES FLEXIVEIS FAMILY CARE C/150,haste flexivel,334,intra_novelty_relevance,0.01390944955908734
DRI_L0size50000_Nc622_Seed50042,50000,31060,127322,HASTE FLEX DUBEBE 300UN BOX,haste flexivel,334,intra_novelty_relevance,0.013595544696460432
DRI_L0size50000_Nc622_Seed50042,50000,31061,119342,HASTES FLEX COTTON LINE BLISTER C 280,haste flexivel,334,intra_novelty_relevance,0.013595544696460429
DRI_L0size50000_Nc622_Seed50042,50000,31062,72252,HASTES FLEX YORK C/75 EMB ECO FLUF,haste flexivel,334,intra_novelty_relevance,0.012293376307300229
DRI_L0size50000_Nc622_Seed50042,50000,31063,173074,HASTES FLEXIVEIS P BEBE PREZUNIC C/50,haste flexivel,334,intra_novelty_relevance,0.01129926584806337
DRI_L0size50000_Nc622_Seed50042,50000,31064,53423,HASTES FLEX COTTON LINE VISOR C/75,haste flexivel,334,intra_novelty_relevance,0.009970811077663991
DRI_L0size50000_Nc622_Seed50042,50000,31065,86117,NS HASTES FLEX MAQUI NOUS C/ 75UN,haste flexivel,334,intra_novelty_relevance,0.009970811077663991
DRI_L0size50000_Nc622_Seed50042,50000,31066,98229,HASTES FLEXIVEIS CARREFOUR SOFT 75U,haste flexivel,334,intra_novelty_relevance,0.009970811077663991
DRI_L0size50000_Nc622_Seed50042,50000,31067,120292,HASTE FLEX BELLACOTTON L75P65,haste flexivel,334,intra_novelty_relevance,0.009970811077663991
DRI_L0size50000_Nc622_Seed50042,50000,31068,138682,SHAMPOO PALMOLIVE NAT FR 350ML CERAMIDAS FORCE,shampoo,335,first_relevance,1.2962269613926436
DRI_L0size50000_Nc622_Seed50042,50000,31069,86634,SH.DARLING 650ML 2EM1 PROTEC.MACIEZ,shampoo,335,intra_novelty_relevance,0.7788596228282134
DRI_L0size50000_Nc622_Seed50042,50000,31070,157941,SHA A CASPA CLEAR DETOX DIAR 400ML L P-,shampoo,335,intra_novelty_relevance,0.6508253343938477
DRI_L0size50000_Nc622_Seed50042,50000,31071,16268,SHAMPOO MONANGE CACHOS QUE TAL .FC 325ML,shampoo,335,intra_novelty_relevance,0.2985055945053376
DRI_L0size50000_Nc622_Seed50042,50000,31072,16391,SH TRESEMME 670ML GTS 170ML RECONST FORCA,shampoo,335,intra_novelty_relevance,0.24701066743306052
DRI_L0size50000_Nc622_Seed50042,50000,31073,23607,SH PANTENE 300ML HIDR RESGATA COLAGENO,shampoo,335,intra_novelty_relevance,0.21285687014491472
DRI_L0size50000_Nc622_Seed50042,50000,31074,29367,SHAMPOO ANTICASPA SEDA HIDRA DIARIA,shampoo,335,intra_novelty_relevance,0.191172806873107
DRI_L0size50000_Nc622_Seed50042,50000,31075,150625,SHAMPOO SIAGE LISO INTENSO 250ML,shampoo,335,intra_novelty_relevance,0.14675930418423405
DRI_L0size50000_Nc622_Seed50042,50000,31076,84812,SH CLEAR MEN ICE COOL MENT L400P330ML,shampoo,335,intra_novelty_relevance,0.13160134014708044
DRI_L0size50000_Nc622_Seed50042,50000,31077,45005,SH PALMOLIVE NEUTRO LIMPEZA BALANCEADA DRM 350ml,shampoo,335,intra_novelty_relevance,0.09328559722884112
DRI_L0size50000_Nc622_Seed50042,50000,31078,70143,SHAMPOO ELSEVE 200M PURE HIALURONICO,shampoo,335,intra_novelty_relevance,0.09193283332160972
DRI_L0size50000_Nc622_Seed50042,50000,31079,16661,CAF SOL SH CL IGUACU IGUAC 50G,cafe,335,intra_novelty_relevance,0.08697382177863347
DRI_L0size50000_Nc622_Seed50042,50000,31080,67537,SH DOVE RECONSTRUCAO COMPLETA 670ML,shampoo,335,intra_novelty_relevance,0.08355701433421114
DRI_L0size50000_Nc622_Seed50042,50000,31081,85480,SHAMPOO HEAD SHOULDERS HOMEM QUEDA 400ML,shampoo,335,intra_novelty_relevance,0.07486186593971225
DRI_L0size50000_Nc622_Seed50042,50000,31082,165539,SH TRALALA KIDS 2 EM 1 480ML,shampoo infantil,335,intra_novelty_relevance,0.07272734896441162
DRI_L0size50000_Nc622_Seed50042,50000,31083,4966,SH PALMOLIVE NUTR EXTR/MAC PROL 6X350ML,shampoo,335,intra_novelty_relevance,0.0721651100914352
DRI_L0size50000_Nc622_Seed50042,50000,31084,21712,KIT SH CO AM LISS EX 600ML,kit para cabelos,335,intra_novelty_relevance,0.06900001897825511
DRI_L0size50000_Nc622_Seed50042,50000,31085,25995,SH CLEAR L400 P330ML 2X1,shampoo,335,intra_novelty_relevance,0.0643515743340997
DRI_L0size50000_Nc622_Seed50042,50000,31086,105258,SH CLEAR MEN LIMP PROFUNDA CR7 400M,shampoo,335,intra_novelty_relevance,0.06198289106313459
DRI_L0size50000_Nc622_Seed50042,50000,31087,6253,SH HEADeSHOULDERS ANTI COCEIRA 400ml,shampoo,335,intra_novelty_relevance,0.06025843963169808
DRI_L0size50000_Nc622_Seed50042,50000,31088,139217,SH REF DARLING TILIA 500ML,shampoo,335,intra_novelty_relevance,0.051521230567355164
DRI_L0size50000_Nc622_Seed50042,50000,31089,2427,SH REVIE DENSIFICADOR 350ML GENOMMA,shampoo,335,intra_novelty_relevance,0.04777743970422768
DRI_L0size50000_Nc622_Seed50042,50000,31090,123248,SH NIELY GOLD HIDRATACAO MILAGROSA 275ml,shampoo,335,intra_novelty_relevance,0.04739694245298248
DRI_L0size50000_Nc622_Seed50042,50000,31091,75668,"SHAMP MONANGE 325ML, LISOS TE QUERO",shampoo,335,intra_novelty_relevance,0.045693581541739414
DRI_L0size50000_Nc622_Seed50042,50000,31092,10632,SHAMPOO IL SALONE BRILHO E VITALID,shampoo,335,intra_novelty_relevance,0.04277345939010104
DRI_L0size50000_Nc622_Seed50042,50000,31093,57923,SHAMPOO EUDORA SIAGE NUTRI ROSE    250ML,shampoo,335,intra_novelty_relevance,0.042740852485950026
DRI_L0size50000_Nc622_Seed50042,50000,31094,44586,SH SALON LINE SOS BOMBA ORIGINAL 300ML,shampoo,335,intra_novelty_relevance,0.04239177918894675
DRI_L0size50000_Nc622_Seed50042,50000,31095,51135,SH EICO SALAO EM CASA HIDRAT 800ML,shampoo,335,intra_novelty_relevance,0.041415426691783205
DRI_L0size50000_Nc622_Seed50042,50000,31096,87826,SHAMPOO ABOVE ANTIC FR 325ML MENTOL,shampoo,335,intra_novelty_relevance,0.041203323150455315
DRI_L0size50000_Nc622_Seed50042,50000,31097,41044,KIT AUSSIE BTX EFFE SH 180ML TRAT 236ML,kit para cabelos,335,intra_novelty_relevance,0.039573896736147834
DRI_L0size50000_Nc622_Seed50042,50000,31098,7009,SHA PALMOLIVE NATURALS MAC PROLONG 350ML,shampoo,335,intra_novelty_relevance,0.038944557916904564
DRI_L0size50000_Nc622_Seed50042,50000,31099,37413,CHAMPIGNON REFINATTO INT.SACHET SH 100GR,vegetal em conserva,335,intra_novelty_relevance,0.03802709224094811
DRI_L0size50000_Nc622_Seed50042,50000,31100,45809,SH.SEDA 425ML PRETOS LUMINOSOS,shampoo,335,intra_novelty_relevance,0.03663629835837415
DRI_L0size50000_Nc622_Seed50042,50000,31101,26631,SH PALM 350ML NUTRICAO EXTRAORDINAR,shampoo,335,intra_novelty_relevance,0.03656808393686262
DRI_L0size50000_Nc622_Seed50042,50000,31102,7870,SH HeSHOULDERS 3EM1 700ML,shampoo,335,intra_novelty_relevance,0.03640733001021154
DRI_L0size50000_Nc622_Seed50042,50000,31103,26709,SH ALYNE BABOSA 1L,shampoo,335,intra_novelty_relevance,0.035096656821959664
DRI_L0size50000_Nc622_Seed50042,50000,31104,41052,SHAMPOO FLORES E VEG.ANT.7 ERVA FC 310ML,shampoo,335,intra_novelty_relevance,0.03424355486014528
DRI_L0size50000_Nc622_Seed50042,50000,31105,141535,SHAMPOO PANTENE LISO EXTREMO    FC 175ML,shampoo,335,intra_novelty_relevance,0.03270733739478031
DRI_L0size50000_Nc622_Seed50042,50000,31106,76314,SHAMPOO ALTA MODA BB CREAM CAPILAR,shampoo,335,intra_novelty_relevance,0.03229643689764156
DRI_L0size50000_Nc622_Seed50042,50000,31107,44955,SH CLEAR L400P330ML A.CASP HIDRAD INTENSA,shampoo,335,intra_novelty_relevance,0.0315581799204582
DRI_L0size50000_Nc622_Seed50042,50000,31108,87227,"SHAMPOO ELSEVE 400ML, LONGO DOS SONHOS",shampoo,335,intra_novelty_relevance,0.028965211311556553
DRI_L0size50000_Nc622_Seed50042,50000,31109,78796,G CETOCONAZOL SHAMPOO 100ML CIMED,outro farma,335,intra_novelty_relevance,0.028950524634628536
DRI_L0size50000_Nc622_Seed50042,50000,31110,27381,SH PALMOL NAT CUIDADO ABSOL CACAU 350ML,shampoo,335,intra_novelty_relevance,0.028209255695571644
DRI_L0size50000_Nc622_Seed50042,50000,31111,93086,SH GRANADO BEBE LAVANDA 250ML,shampoo infantil,335,intra_novelty_relevance,0.026479587861959326
DRI_L0size50000_Nc622_Seed50042,50000,31112,103176,SHAMPOO SIAGE HAIR-PLASTIA 250ML,shampoo,335,intra_novelty_relevance,0.02531451460622363
DRI_L0size50000_Nc622_Seed50042,50000,31113,36803,SHAMPOO MONANGE FR 325ML BOOST CRESC,shampoo,335,intra_novelty_relevance,0.024956009135199783
DRI_L0size50000_Nc622_Seed50042,50000,31114,127422,SH SEDA JUNTINHOS FROZEN T.CABELO 300ml,shampoo,335,intra_novelty_relevance,0.024776791714790254
DRI_L0size50000_Nc622_Seed50042,50000,31115,2351,"SHAMPOO SEDA COC TAM FAM 670ml, CERAMID",shampoo,335,intra_novelty_relevance,0.024462588861056365
DRI_L0size50000_Nc622_Seed50042,50000,31116,135753,SHAMPOO INF.HUGGIES CAMOMIL.LMPMFC 400ML,shampoo,335,intra_novelty_relevance,0.024183012748683553
DRI_L0size50000_Nc622_Seed50042,50000,31117,12566,SHA MONANGE QUIMICA SEM DRAMA 325ML,shampoo,335,intra_novelty_relevance,0.024099399144569718
DRI_L0size50000_Nc622_Seed50042,50000,31118,6965,SH HeS MENTHOL SPORT  400ML,shampoo,335,intra_novelty_relevance,0.024054884375366327
DRI_L0size50000_Nc622_Seed50042,50000,31119,39600,"SHAMPOO PANTENE PRO-V 400ML, BAMBU",shampoo,335,intra_novelty_relevance,0.022746181194194103
