nm_item,nm_product
"CER INF MUCILON SCH 230G, ARROZ, .",cereal matinal
BISC RECHEAD NEGRESCO 90G  MORANGO,biscoito
CHIPA BRICO BREAD 1K BRICO BREAD,petisco e salgadinho congelado
KIT M-USO VEJA OFERTA IMP C/4,multiuso
PINCEL DE SILICONE PRIME GRILL,pinca
QUEIJO POLENGUINHO 136G TRAD,queijo cremoso
PANET C.SUICA 400G ZERO FRUT,panificacao natal
MIX DE FRUTAS 250G ABACAXI/MANGA/UVA,vegetal congelado
MASSA C/O ESP RETO 500G,macarrao
MAC INST YAKISSOBA TRAD NISSIN 87G,macarrao
MISTURA LAC CONDENSADA CREMOR TIROL 395G,leite condensado
ALIM CAES DOG CHOW ORAL MED/GDE 80G,alimento pet
ESPUM NAC CHANDON 750ML RESV BRUT,espumante
ANTIS BUCAL PLAX F.MINT L500/P350ML 250M,enxaguante bucal
VINAGRE BALS CASTELO 500ML,vinagre
"CHICLE MENTOS 8,5G, PURE FRUIT, .",goma de mascar
COCA COLA PERFEITA 250ML,refrigerante
FILTRADO CHUVA DE PRATA ROSA  660ML,espumante
XEREM TURQUESA 500G  500G,canjica
BATATA RUFFLES 76G  CHURRASCO,aperitivo
BANANA PASSA 100G,banana
LTE PO INT BETANIA  200G,leite em po
SWEET MILHO 450GR  450G,milho
PIZZA PORTUGUESA SADIA 460G,pizza congelada
SUCO CAMPO LARGO UVA INT 900ML,suco pronto
AGUA MINERAL SANTA RITA C/GAS   FC 510ML,agua
CERVEJA LAUT DE LEVE 600ML-GF HOP LAGER,cerveja
PAO AUSTRALIANO 100  VIDA 380G PANC,padaria e confeitaria industrializado
PAO FORMA DIET PANEVITA 400G,padaria e confeitaria industrializado
SALAME T ITALIANO SEARA FAT KG,salame
MASSA TAPIOCA COOP 500G,tapioca
LEITE INST CAMPONESA 200G 200G,leite
MIST BOLO FINNA PC 450G BROWNIE,preparo para bolo
PIPOCA P MICRO MANTEIGA CINEMA YOKI 100G,pipoca para microondas
COMFORT HYDRA SERUM CONCENT PG1.25L,amaciante
"GOMA MASCAR TRIDENT 8G, INTENSE FRESH",goma de mascar
AMEIXA NACIONAL KG,ameixa
CHOC ARCOR 80G-TA BCO,chocolate
BISC WAFFER BAUDUCCO CHOCOLATE 140G,biscoito
OVO PASC LIG JUST HEROI CRF CLASSIC,ovo de pascoa
REFRESCO GUARANAMIL 290ML GUARANA,refresco
REFRESCO PO CLIGHT UVA 8G,preparo para suco
DRINK EASY BOOZE PINK LEMON 269ML,bebida mista
TOALHA BANHO TEKA DRY ALICE BRANCO,toalha
FANTA GUARANA PET . 200ML,refrigerante
BEB ENERG BALY LT 473ML CITRUS,energetico
REFR PEPSI COLA LT 350ML,refrigerante
ESPUMANTE MIA MOSCATO 750ML,espumante
MASSA URBANO PENNE 500G,macarrao
OVO CHOC DOLCEMONTE AO LEITE 50g,ovo de pascoa
MAXMALLOWS DOCILE RECH RAYSSA 200g,bala
BALA GELAT DOCILE 70G CANUDINHO MOR,bala
ACUCAR MASCAVO UNIAO 400G-PC,acucar
HAMB FAROESTE BURG AURORA 672G,hamburguer congelado
DEO AERO TABU LIVRE 150 ML,desodorante
REQUEIJAO BATAVO CREM C/QUEIJ LIGHT 400G,requeijao
OVO CACAU LECH 90GR CONFETI,ovo de pascoa
"DESOD ABOVE AER CREAM 150ml, LIGHT",desodorante
CHEETOS BOLA SUICO 37G,aperitivo
BOOZ KOMBUCHA DRAFT HIBISCO/ABACA 2,cha pronto
CREPE PADERRI CROCANTE 192G,padaria e confeitaria industrializado
MAC LINGUINE VITARELLA 500G,macarrao
FRALDINHA A VACUO,carne bovina
CARNE SUIN PERNIL S/ PELE KG,carne suina
SAL REFINADO GARCA 1KG MARINHO,sal
CAFE PO NORDESTINO ALMOF PC 250G,cafe
"MOLHO TOM TARANTELLA 340G SC, PIZZA",molho de tomate
"REFRIG ESPORTIVO 2L PET, UVA",refrigerante
CAIXA KREA PLASTICA PROMOCIONAL 6L,outro bazar e departamentos
PETIT DANONINHO MORANGO 480g,iogurte
CARPACCIO MAGAZZINO            200G,macarrao
MOLHO ARRABIATA HEINZ SC 300G,molho de tomate
CACHACA DA ROCA 965ML,cachaca
G NIMESULINA 20 MG GEL C 30 G EMS,outro farma
SABONETE LUX BOTANICALS BUQUE JASMIM,sabonete
MOSTARDA IMPERADOR C/MEL SQUEEZE 380g,mostarda
BISC AGUA E SAL BAUDUCCO 200G,biscoito
ALCOOL LIQ BACT 46  INPM TOPFORM 1L,alcool
BISC CHOCOBISCUIT M.AMARGO 80G,biscoito
LTE DN BETANIA 1L 1L,leite
IOG GREGO NESTLE CALDA DE MORANGO 90G,iogurte
AMAC SOFT PLUS FR 2L FLORAL AZUL,amaciante
BACON AURORA PESO,carne suina
TORTILHA WICKBOLD TA PRONTO ORIGINAL 270g,padaria e confeitaria industrializado
PISTACHE SEM CASCA PIMENTA 155G,"nozes, castanhas e outras oleaginosas"
VH CDD SHIRAZ TINTO 750ML,vinho importado
REF LT 220ML FANTA LARANJA,refrigerante
AGUA MIN FONT LIFE S/GAS PET 5L,agua
ENERG MONSTER 473ML LT ULTRA,energetico
FLV SUCO MELANCIA 500ML NATURAL,suco pronto
SOBR CHANDELLE 180G  CALDA CARAM,iogurte
MAC NISSIN 55G INST BEIJINHO,macarrao
MORT OUR FAT PERD KG NAC KG,mortadela
CARVAO VEG PREZUNIC 3Kg,carvao
BISC RECH PIRAQUE 85G CHOC MALTADO,biscoito
DESOD AER REXONA MEN 89G IMPACTO,desodorante
"MOLHO NOBRE 1,01L ALHO",outro molho
"FILTRADO ESPUMA PRATA 660ML, ROSE",bebida mista
BISC NESFIT 160G  LARANJA E CENOURA,biscoito
HAMBURGUER NOBRE MISTO 56G,hamburguer congelado
ROSQ ISABELA CHOCOLATE 350G,biscoito
REFRIG. SUKITA UVA              FC   2LT,refrigerante
NECTAR LARANJA LIGHT MAGUARY 1L,suco pronto
CASTANHA PARA S/CASCA 250G,"nozes, castanhas e outras oleaginosas"
CR MAGGI 68G CEBOLA,preparo para sopa
PEIXE INTE SARDINHA CRUZ 1KG,peixe
LINGUICA TOSCANA PAMPLONA 880G CONG,linguica
BANHA SEARA 1kg,outro resfriado
COCADINHA DA BAHIA PACOTE 12 UNIDAD,outro doce
APAR BARBEAR PRESTOB 3 L4P3 SENSECARE,aparelho de barbear e depilatorio
BOLO INT PANCO MACA CANELA CHIA 250G,padaria e confeitaria industrializado
ESPETINHO DE CORACAO SWIFT 900G,carne de ave
"VINHO SAN MARTIN TTO SUAVE PET 1,4L",vinho nacional
BISC RECH TRAKINAS BUBBALOO TUTTI FRUTTI 126g,biscoito
MANTEIGA AVIACAO POTE 200G,manteiga
LAMPADA HALOGENA KIAN 100W 127V,lampada
CENOURA BABY GRIMMWAY 250G,vegetal higienizado e processado
"CAFE PILAO 500G VACUO, 252 GRAUS",cafe
AMACI BREEZE SOFT AZUL 2L,amaciante
"CHOC LACTA 85G, 60 CACAU LRJ, .",chocolate
SBCOXA LIGT KG,carne de ave
BISC CREM CRACKER PARATI 370G,biscoito
COXINHA ASA FGO SEARA IQF PACOTE 1KG,carne de ave
OLEO MOV PEROBA RES COR MAD ESC 200ML,lustra moveis
TANGERINA PONKAM Kg,tangerina
TABUA CLASSIC AMENDOIM 150G,chocolate
GELATINA PO ROYAL FRAM 25G,gelatina
LASANHA C OVOS DONA BENTA 500G,massa de lasanha
DESUMIDIFICADOR SECAR 180G LAVANDA,desumidificador
AMORA PRIMALTA BJ 100G,amora
OVO DE PASCOA CRF CLASSIC AO LEITE,ovo de pascoa
ENERG VIBE LT 269ML,energetico
PICOLE FRUTILLY MOR 54ML,picole
SALG BATATA RUFFLES 57G CEBOLA/SALSA,aperitivo
AVEIA FLOCOS VIVER 170G,aveia e seus derivados
STUGERON 75MG C/30 COMPRIMIDOS CELLERA,outro farma
OVO PASC LACTA TRIP CAM AVELA 320G,ovo de pascoa
SALGAD MICOS KIDS REQUEIJAO 30G,aperitivo
REFRI COCA-COLA SA ROSALIA LT 310ML,refrigerante
DESOD AER REX POWD 150ML C/2 OF 50  IT 2,desodorante
ASCORVIT-C 1000MG 60CPS  MAXINUTRI,outro farma
"TALHER TRAMONT INOX LEME, AZUL",talher
SUNGA EST TEX VNO LISTRA MBHWP MPPV21,sunga
BEB PIRACANJ QUIN/LIN MAM/MAC 200ML,bebida de soja
TORRONE GUIMARAES C/AMEND/MEL   PE   90G,outro doce
PINHAO GRANEL KG,pinhao
PAO DE HAMB C GERGELIM 200G,padaria e confeitaria industrializado
TIRA LIMO CIF GTL BRANCO 500ML,multiuso
LUVA ESF BETTANIN M USO MD BTN13000M,luvas de borracha
AMEND JAP YOKI 500G,amendoim
DT LQ TIX MACIEZ ROSA 1L,lava roupas
"REFRIG SCHWEPPES LT 350ML, CITRUS, .",refrigerante
AP DEPIL GILLETTE VENUS SIMPLY 3 C/1UN,aparelho de barbear e depilatorio
CR FACIAL NIVEA 56G LATA,creme corporal
SUCO CASA DE BENTO 1L-VD INTEG UVA,suco pronto
CRM DENT CLOSE UP EXTRA WHITENING 90g,creme dental
MORT SEARA 200G FAT,mortadela
"MOLHO PIMENTA 150ML, ITALIANINHO",molho de pimenta
SNICKERS ORIGINAL DUO 78G,chocolate
QUEIJO MUSS.FAZENDA SANTANA INT.AV    KG,queijo
BEBIDA LACTEA PULSI 540G  MORANGO,bebida lactea
LAVA ROUPAS LIQ.OLA COCO        FC 500ML,lava roupas
"DESOD DOVE AER 250ml, WOMEN ORIGINAL",desodorante
TEKITOS PED AVES EMP TEMP 300GR TKS,empanado congelado
SH HUGGIES TRAD 200ml,shampoo infantil
QJ RAL NAT VACA 50G D.VACA 50G,queijo
TORCIDA PAO DE ALHO CHURRAS 45G,aperitivo
ACUCAR CRISTAL COLOMBO 2KG,acucar
CARTAO PRE PAGO BLACKHAWK,outro telefonia
PF DOWNY CASA REFIL ROXO 500ML,amaciante
BISC CRACKER MARILAN 300G,biscoito
ESPAG FORTALEZA F.DOURADA SEM 500G,macarrao
CIG MARLBORO RED SELECTION,cigarro
BISC WAFER TORTUGUITA CHOC 85G,biscoito
AMENDOIM ELMA CHIPS 50G OVINHO FLAMI HOT,amendoim
PAO WICK.G.S.CHIA/MACADAMIA     PE 400GR,padaria e confeitaria industrializado
"REFRESCO FRISCO 25G, UVA",preparo para suco
BEB LACTEA AMEIXA MILK MIX 900G,bebida lactea
NECTAR MAGUARY PESSEGO 1L,suco pronto
PIPOCA DOCE CHEETOS 140G,pipoca pronta
SUCO INT TINTO EVIVVA UVA 1500ML,suco pronto
MIST BOLO FLEISCHMANN LARA 450g,preparo para bolo
ESP JP CHENET ICE 750ML,espumante
TALCO PES REXONA ORIGINAL ANTIBAC 100G,talco
CHOC ARCOR TORTUGUITA BR 18G MGO/BAUN/CHOC,chocolate
KIT 3 CALCINHAS BASIC ALGODAO LK G,calcinha
ENERG S/ACUC MONSTER ENERGY 473ML WATERM,energetico
MUCILON SACHE 230G MILHO,cereal infantil ou farinha lactea
COXA/SOBRECOXA PIONEIRO BDJ 500g,carne de ave
VH RSVD CARM  750ML,vinho importado
ALIM GATOS AD  FELIX PERU SC 85G,alimento pet
DESUMIDIFICADOR SECAR NAT 80G,desumidificador
BASIC VERDE 1L COUVE CENOURA LARANJ,suco pronto
COALHADA BETANIA 140G INTEGRAL,iogurte
SORVETE LACTA 1.5L DIAM NEG/LAK,sorvete
COOKIES BAUDUCCO CACAU/AVELA 140G,biscoito
SUCO LARANJA TROPISUCO 900ML,suco pronto
CR LEITE CHANTILLY PIRACANJUBA 200G,creme de leite
SUCO NECTAR S ACU DEL VALLE UVA TP 1L,suco pronto
PEITO FGO BOM TODO RESF BD 700G,carne de ave
NECTAR D VALLE MAIS LAR 1L TP,suco pronto
FDA DESC POM POM PROT MAE MEGA XG 36UN,fralda
OLEO BANHO PAIXAO 100ML  TENTADORA,oleo corporal
CR DENT SORRISO DENTES BCOS 12X180G,creme dental
MORT BOLOGNELLA PERDIGAO FAT,mortadela
PEIXE PIRAMUTABA FRIOCENTER POS CON 700G,peixe
MIST BOLO LARANJA FLEISCHMANN 450G,preparo para bolo
ORQUIDEA PHALAENOPSIS PT 12 MULTIFLORA,plantas e sementes
AP BARBA DESC BIC COMFORT 3 ACTION 2un,aparelho de barbear e depilatorio
"BAR SUPER SAUDE 35G, COC/AMENDOIM, .",barra alimentar
CANELA KININO CHINA PO PCT 30G,canela
PAPINHA NESTLE ESPAGUETINHO 170G,alimento pronto de bebe
MASSA MIOJO ESPAGUETE 500GR T-3,macarrao
"BISC ZABET RECH MOUS 145G, MORANGO",biscoito
REFRIG SPRITE LIMAO LT 350ML,refrigerante
ARROZ CAMIL 1KG INTEGRAL,arroz
BEB.MISTA JACK HONEY e LEM 330ML,bebida mista
QA PANO LIMP LEVE AZUL QUALITA C/5,pano para limpeza
BISC SALG PIT STOP 270G-PC ORIG SUP PACK ECON,biscoito
BISC RECH PASSATEMP DC LTE 130G,biscoito
ARROZ BRANCO SAO JOAQUIM TP1 1KG,arroz
CHA LEAO VERDE PET 450ML LIMAO ANTIOXI,cha pronto
ALIM GATOS KITEKAT CARNE 70g,alimento pet
"SALAMITO SADIA SNACK 36g, QUEIJO",salame
CARNE MOIDA CONGELADA SWIFT 1KG,carne bovina
ANCORON 200MG C/30 COMPRIMIDOS LIBBS,outro farma
BISC BONO LIMAO 140G,biscoito
SAB LIQ DOVE MICELAR ANTI STRESS REF 200,sabonete liquido
MASSA PASTEL BUENAS MASSAS FORNO 200G,massa fresca
PAPEL HIG NEVE FT NEUTRO PURO NAT L16P15,papel higienico
LEITE UHT DESNATADO PRO ITAMBE TP 1L,leite
DROP S ICEKISS UND AZEDINHA MORANGO,bala
CIG DUNHILL CARLTON BOX CARTEI  C/1,cigarro
PALETA BOVINA RESF Kg,carne bovina
ABS HIG S LIVRE ADAPT PLUS SUAV C/AB C/8,absorvente
SALGADINHO FOFURA CHURRASCO 80G,aperitivo
TEMPERO ALHO CEB SALSA KISABOR 30G,tempero pronto
CAPS CAFE SAN FRED NP 55G COLOMBIA,cafe
BISC AMANT EDWIGES COOKI BABY NATAL 150G,biscoito
REFR LIMAO COOP 2L,refrigerante
YPE ATIVO 5X180GR,multiuso
BISC BELVITA INT MEL/CACAU 75G,biscoito
"SUCO DEL VALLE 1,5L FRESH, LIMAO",suco pronto
CREME DE CONFEITEIRO PAM MIX 1KG,outro doce
FAR MILHO JUREIA PC 1KG MEDIA,farinha de milho
MILHO QUERO VERDE SCH 170G,milho verde em conserva
CERVEJA BRAHMA CHOPP SEM VASILH.GF 300ML,cerveja
"SALGADINHO PLINCAO 100G, CEB/SALSA",aperitivo
"SORV NOBRELLI 1,5L PT FLOCOS",sorvete
PALETA SUINA C/OSSO E PELE VAC. AV    KG,carne suina
CALDO KNORR MAIS SABOR GALINHA    CX 19G,caldo industrializado
DOCE POLY GOIABA NECI PT 500G,outro doce
PEPSI COLA LATA 310ML,refrigerante
DORFLEX 50 CP SANOFI,outro farma
INSET AERO SBP MULTI 450 LV  PG- CITRONE,inseticida
PALITOS PARANA  100UN,palito de dentes
CHOC NESTLE LOLLO 28g,chocolate
FARINHA DE AVEIA QUAKER 450G,aveia e seus derivados
BISC CHOC RECH DANIX CHOC 130G,biscoito
"DESOD AER NIVEA 150ML, PEARLeBEAUTY, .",desodorante
"BISC KITKAT 4 FINGERS LIMAO 41,5G",biscoito
GELATINA ZERO LOWCUCAR ABAC 10G,gelatina
"REFRIG H2OH 1,5L-PET LIMONETO",refrigerante
BEBIDA LACTEA MORANG 1L,bebida lactea
PAO WICKBOLD SIRIO INTEG C/6 320G,padaria e confeitaria industrializado
ERVILHA QUERO LT 170G,ervilha em conserva
UVA VITORIA 500G,uva
BOLINHA QUEIJO PAULI S/GLUTEN    PCT 80G,aperitivo
POLENTA PRONTA YOKI 1KG,polenta
ABS INT OB PROCOMFORT MINI 8UN,absorvente
SACO ALG COPALIMPA ALVEJADO D.CASA 70X50,pano para limpeza
FLR BENA VIOLE DOB P11,plantas e sementes
"MAC FLORIANI INST 70G, GAL CAIP SUAVE, .",macarrao
MASSA LA MOLISANA SPAGHETTI BRONZO 500G,macarrao
MANTEIGA COTOCHES 200G-PT,manteiga
PASTA DE AMENDOIM GUIMARAES 450GR C/ CACAU E COCO,pasta de amendoim
IOG GREGO NESTLE 360G-BJ FRUTAS VRM,iogurte
OCULOS DE SOL FEMININO,oculos
REFR LARANJA INDAIA 2L,refrigerante
PAO MEL BAUDUCCO 240g,outro doce
REFR EM PO CLIGTH MARAC 8G,preparo para suco
WAFER LOWCUCAR 115GR ZERO ACUCAR CHOCOLATE,biscoito
"AZEITONA PRAMESA VERDE 170G, SEM CARO?O",azeitona
"CHICKEN FGO PERDIGAO 275G, TRADICIONAL",empanado congelado
CR DE LEITE REGINA TP 200G,creme de leite
COND SEDA BOMBA NUTRICAO 325ML,condicionador
TEMP KININO TOMATE/CEBOLA SALSA 15G,tempero pronto
AGRIAO VERD FACIL               PE 100GR,agriao
SARDINHA CONG BOM PEIXE GRANEL,peixe
LEITE DESN NATVILLE TMP 1L,leite
QUEIJO POLEGUINHO ZERO LACT 68G,queijo
BARRA CEREAL LOPES 66G  AVEIA MEL,barra alimentar
GEL SORT BAND RITTER 90G,geleia
MACA NACIONAL TURMA MONICA PC 1KG,maca
SAB PALMOLIVE 200G NAT HIDR INTENSIVA,sabonete
CHOC GAROTO BR 90G CHURROS,chocolate
MASSA SMLA CONCHINHA 500G,macarrao
MOLHO SAKURA TARE ESPECIAL 180ML,outro molho
"BEBIDA D VALLE FRESH UVA 1,5L",suco pronto
COXA COPACOL SOBCOXA S/OSSO S/P BDJ 600G,carne de ave
PRUD ULTRA SENS L8P6 8UN,preservativo
FERM BIOLOG INST FERMIX 10G,fermento
CERV PM CRYSTAL TIGER LT 269ML,cerveja
CHA LARANJA E ESPEC 30G,cha por infusao
OREO CHOCOLATE 144G,biscoito
MIST BOLO ITALAC LARANJA SC 400G,preparo para bolo
SALGADINHO PIRAQUE 100GR PIZZAQUE,aperitivo
HAMBURGUER SOJA MANIA OREGANO   AV  56GR,hamburguer congelado
CERVEJA PURO MALTE PILSEN LATA 350ml,cerveja
CAMARAO MARIS 400GPOUCH SCAB CONG COZ 7190,fruto do mar
M T VAL SACHE TRAD 340G,molho de tomate
CATCHUP TAMBAU FRCO 830G,ketchup
DET PO BRILHANTE COCO 800GR,lava roupas
FARINHA MAND DEUSA 250G BIJU BACON,farinha de mandioca
BIFE MILANESA (PALETA) BJ KG,carne bovina
OLEO DE ALGODAO FLOR DO ALGODAO 900ML,oleo vegetal
SACO LIXO ECOLIX C/10 200L,saco de lixo
CER MAT SUCRILHOS KELLOGGS DOC LEIT 240G,cereal matinal
CHA DR OETKER 10G MISTO DOCES SONHO 10 SACHES,cha por infusao
BISC NESFIT LIMAO E CEREAIS 160G,biscoito
CEREAL BARRA RITTER MOR/CHOC 75g,barra alimentar
ALVEJ TRIEX 2L M.USO,alvejante
BALA DORI YOGURTE 100 PC 600G MORANGO,bala
BOLO FRAPPE CALIFORNIA PULLMAN 250g,padaria e confeitaria industrializado
BATATA CONG MCCAIN 400G,batata congelada
CJ CABOS P MANGUEIRA ADAPIT 5PCS GD80705,outro bazar e departamentos
"LIMP UAU PERFM0 500ML, LAVANDA, .",multiuso
JERKED BEEF FRIBOI DT PC 500G,charque e carne seca
FILE SARDINHA TOMATE  125G,proteina em conserva
FARINHA TRIGO C/FERM ROSA BRANC 1KG,farinha de trigo
SALADA PRIMAVERA CONG PRATIGEL 300G,prato pronto
RODO ALKLIN 40CM,rodo
COOKIES TORTUGUITA 60G-PC BAUN,biscoito
OLEO ALGODAO TIPO 1 LIZA ESPEC GF 900ML,oleo vegetal
"CAFE CAPITAL 500g, TRADICIONAL ALMOFADA",cafe
ADOCANTE ADOCYL STEVIA FR 80ML,adocante
"BEB GASEIF H2OH LIMONETO PET 1,5L",refrigerante
INSET AER RAID 420ML EMB ECON MULT BASE AGUA EUCAL,inseticida
SABONETE LUX VITORIA REGIA 120g,sabonete
BEBIDA OFF ICE GREEN APPLE 275ML,bebida mista
CR D COLGATE NAT DEF REFORCADA,creme dental
BEBIDA LACTEA VENEZA AMEIXA     SC 900ML,bebida lactea
ALCOOL GEL BRETAS 46.2 500ML,gel antisseptico para maos
NEUT HYDROBOOST WATER GEL FPS 25 55G,creme corporal
PATINHO FAT KG,carne bovina
BALA GELATINA HARIBO AVIOES 90g,bala
TOALHA ROSTO SANTISTA ANETTE INDG VER 19,toalha
UVA PASSA REBELA ESCURA S/SEM 200G,fruta seca
NECTAR DEL VALLE NUTRI TP 200ML UVA,suco pronto
LAVA ROUPAS LIQ CARREFOUR XPERT 1L,lava roupas
TACA VINHO BOHEMIA ANNA 580ML,taca
"MAC VITARELLA LAMEN GALINHA 74,3g",macarrao
TOMATE S/ PELE RAIOL 2.55KG,vegetal em conserva
MIST CAPPUCCINO 3CORACOES DIET 150G,cafe
TOALHA PAPEL SOCIAL CLEAN 100FL,papel toalha
CHOC KINDER BUENO WHITE 39g,chocolate
PEITO FGO SADIA 400G-PC DESFD COZ CONG,carne de ave
VINHO DOM BOSCO TT SV 750ML,vinho nacional
SHAMPOO CLEAR 2X1 FR L400P330ML ICE COL MENTHOL,shampoo
EMP FGO AURORA 300G TIRINHAS,petisco e salgadinho congelado
ACTIVIA LIQ AVEIA 800G,iogurte
BALA MENTOS 35G LT KISS MORAN,bala
CERV ANDES N LA UNICA SLEEK LT,cerveja
ALFACE AMERICANA UNID,alface
FARINHA MANDIO SAO J NAC 1KG,farinha de mandioca
BISC SEQUILHOS PANCO 500G,biscoito
SBPALET SUI S/OSSO TEMP RESF KG,carne suina
LIMP CIF 500ML PT HIGIENIZ ALCOOL,multiuso
SABAO LIQ ARIEL REFIL CLASSICO 700ML,lava roupas
VHO SIBARIS GRA RES.CARMENERE 750ML,vinho importado
MOLHO CEPERA TARE UMAI 150G,outro molho
QUEIJO BATAVO MUSSARELA MF FAT 500G,queijo
QJO MUSS LACFREE 150G FAT,queijo
GIN TANQUERAY 750ML,gin
BATATA BOUA PRE FRITA CONG 400G,batata congelada
AZEITONA VDE SC VFERTIL 160G-VD,azeitona
IOG GREGO PORTO ALEGRE 90GPT MOR,iogurte
LIMP.VEJA BANHEIRO S/CLORO     .SH 400ML,multiuso
BISC CLUB SOCIAL QUEIJO 141g,biscoito
MIRTILO NATURIPE BJ 125G,outra fruta
LAVA LOUCA LIQ MINUANO NEUTRO 500ml,detergente
LIMPADOR YPE PERF.TROPIC.30 DES.FC    1L,multiuso
NUGGETS FRANGO SADIA 300G,empanado congelado
BB ESPECIALIDADES 251GR,bombom
PASTA AMENDOIM VITAPOWER INTEGR.PT 1005G,pasta de amendoim
DESENG VEJA GOLD RF 400ML EXTRATO LARANJ,desengordurante
VHO BCO DOM BOSCO SECO 750ML,vinho nacional
VIOLETA VH P11,plantas e sementes
BALA GELAT HARIBO 90G-PC LETRINHAS,bala
"FACA TRAMONTINA P/CHURRASCO LEME, AZUL",outro utensilio de cozinha
BARRA NUTS eJOY CRANBERRY S/G     CX 60G,barra alimentar
LIMP VIDRO LIMPOL SQ 500ML,limpa vidros
IOG INT BETANIA KIDS BAN E MACA 100G,iogurte
CR DENT ORAL B SPIDERMAN KIDS 50G,creme dental
BACON PERDIGAO MANTA MF FAT KG,carne suina
ENX BUCAL LISTERINE COOL MINT 500ML,enxaguante bucal
LOURO PO KITANO PC 12G,louro
LEITE INTEG NINHO 1LT,leite
MASSA NISSIN LAMEN CALDO FEIJAO PE   75G,macarrao
BEB SOJA ADES 1L-TP SABOR ABACAXI,bebida de soja
BISC COOKIE PASSATEMPO 60G,biscoito
CARGA GILLETTE MACH3 C/2 SENSITIVE,aparelho de barbear e depilatorio
FERMENTO PO D.BENTA TRAD 100G,fermento
AVEIA FARELO NESTLE OAT BRAN 170G,aveia e seus derivados
POLPA TOMATE POMODORO 520G,polpa de tomate
IOG POLPA PENSE ZERO MOR 540G,iogurte
FEIJAO CARIOCA TIPO 1 FIBRA 1kg,feijao
ADOCANTE LIQ STEVIA ADOCYL 80ML,adocante
CAFE TRES CORACOES VP EXTRA FORTE 5,cafe
MASSA PIZZA FRIG MASSA LEVE 250G,massa de pizza
BACALHAU MACRO GNEL KG,bacalhau a peso
AMAC CONC PERF LAV 1L,amaciante
MAIONESE HELLMANNS SACHE 200G,maionese
LEITE LV GLORIA INTEGRAL 1L,leite
"BEBIDA LACTEA PULSI 1.3Kg, SALADA FRUTA",bebida lactea
"SABAO PO COMFORT 800g, PROTECT",lava roupas
CHA LEAO SILV ROSA/HIBIS/AMORA 16G C/10,cha por infusao
ARROZ PARBOILIZADO T1 PRATO FINO 1KG,arroz
FEIJAO SEL CALDO BOM 500G FRADINHO ESPECIAL,feijao
LUGAR AMERICANO KREA PVC CROCHE PV18,toalha de mesa
PAO S BOYS 450G MANTEIGA,padaria e confeitaria industrializado
PIZZA SADIA FRANGO/CATUP/MUS     CX 460G,pizza congelada
DERIVA C MICRO GEL DERM BG 30G HYPERA,outro farma
GENGIBRE BENASSI 250G,outro condimento
LVA LCAS GEL LIMPOL ALOE VERA 511G,outro produto de lavanderia
APRES PERDIGAO RET PED,apresuntado
MEL FLOR LARAN BISN BALDONI 300G,mel
PRATO DURALEX PETALA FD,prato
BISC TORT TRIUNFO TORTINI CHOCOLATE 90G,biscoito
"FANTA LAR PET 2,5L",refrigerante
SUCO V PIVA INT UVA 1L,suco pronto
"VERNIZ EXTRA BRILHO INCOLO 7,5ML",esmalte
MID MELANCIA  20G,preparo para suco
PAO FORMA WICKBOLD TRAD 5 ZEROS 350G,padaria e confeitaria industrializado
GELATINA MARACUJA 20G,gelatina
DESOD AERO DOVE MEN PROTECAO 3X150M,desodorante
MASSA PIZZA MEZZANI FRIGIDEIRA PC 270G,massa de pizza
LOCAO DEO NIVEA HIDR MILK 400ML,creme corporal
"SALG CHEEZ-IT 65G, PARMESAO, .",aperitivo
AVEIA NEST L170G P150G FLOC FINOS,aveia e seus derivados
CONJUNTO 2 LATAS BRANCO E AZUL,cesta de pascoa
GOMA TAPIOCA MONCHOU 500GR,vegetal higienizado e processado
AMENDOIM YOKI 500G CROC MOLHO PIMENTA,amendoim
PAO SEVEN BOYS BISNAGA 300g,padaria e confeitaria industrializado
PEDRA SANIT PATO MARINE AP 25G 25DESC,pedra sanitaria
DESOD SUAVE 200ML AERO MASC INVIS L P-,desodorante
BARRA PROT MAX TITANIUM MILK CARAMEL 90G,barra alimentar
SOBREMESA DANETTE CHOCO EMB ECO  BJ 540G,iogurte
ESC DENTAL ORAL B INDICATOR 4UN,escova de dentes
TAPIOCA YOKI 500G,tapioca
ISOTONICO TANGERINA SQUEEZE TNT 500ML,isotonico
MAC OVOS GRAVATA ADRIA 500G,macarrao
VINHO SAN MARTIN CAB SAUV TTO SECO 750ml,vinho nacional
LEITE UHT CAMPONESA SEMI DESN Z/LACT 1L,leite
CANETA BIC CRISTAL FINA AZ/AZ/,caneta
GEL DENT COLGATE NATURAL CARVAO 140G,creme dental
ESPONJA BRILHUS PROTEGE UNHAS,esponja
CHOCOLATE TALENTO 85G LEITE CR AVELA,chocolate
AP DEPIL DESC CARREFOUR SOFT NYMPH 3LAM 2UN,aparelho de barbear e depilatorio
GELATINA AMORA OETKER 20G,gelatina
NUTREN SR BAUNILHA 370G,suplemento alimentar
MOLHO TOMATE QUERO HOT DOG 340G,molho de tomate
CHOCOLATTO 3COR AMAREL 200G,achocolatado
EXT TOM ODERICH 350G,extrato de tomate
MOLHO TOMATE CEPERA M.D ORO TRAD 320G,molho de tomate
CERV DADOBIER LAGER LEVE LT 350ML 25 ANOS,cerveja
